Year,Month,Crop,Region,Temperature,Rainfall,Humidity,Soil_pH,Soil_Nitrogen,Soil_Phosphorus,Soil_Potassium,Fertilizer_Use,Pesticide_Use,Previous_Year_Yield,Sowing_To_Harvest_Days,Predicted_Yield
2024,5,Jwar,Raipur Division,32.15910181830114,199.10848865641498,38.35814032247486,8.406903586246898,20.449805298143296,41.917087529054484,203.98668718973724,198.8341994365638,1.372148119640243,1749.0014144718837,108,2808.988332934067
2017,2,Kulthi,Sarangarh-Bilaigarh Division,29.623146889098344,171.17237923407686,61.213917630241525,8.299232959198434,49.27621289147771,42.728309561179906,221.49705074724403,229.40947764203818,5.891163438276622,2403.1358808078867,128,3154.216104037282
2019,4,Til,Sarangarh-Bilaigarh Division,33.93512070347406,56.71691351123383,32.22679919773814,8.112014404642963,45.915924190970095,57.70469574511503,50.03703905908856,235.23166610517362,8.981175836035613,4737.538787006187,171,4492.885828166699
2020,2,Pea,Surguja Division,30.63230958392798,145.12047137325897,34.840186043470645,6.76548950656796,15.14062673776466,48.75804642644685,122.48628223755414,125.7699223844378,7.930720333234574,2181.8282692562066,102,3939.3149069188385
2024,2,Wheat,Sarangarh-Bilaigarh Division,21.274130241041306,76.53139637274887,70.34089605857189,7.573905308005687,11.046333692936795,50.181757357684674,197.52061920688442,84.71213601456378,5.4651604501723,4446.904690045869,94,2487.9731981495675
2020,4,Urd,Bilaspur Division,19.95746717456847,182.83920793817381,71.35088462565099,8.208487921107894,37.53323049330708,36.58003745089467,169.94380222205547,232.56777163879502,4.221551649274801,4338.8061274054,139,1825.8299741222636
2018,6,Rice,Raipur Division,28.954326151065857,148.9444199151077,50.48816439650655,8.051288463036784,34.1652251542614,19.33904035811853,85.51440052632353,68.51108917220566,6.186767090688649,6355.025918198209,112,3121.9869506546665
2017,7,Moong,Bilaspur Division,22.28225550020999,203.28797777575448,42.936585914582686,6.742981042060623,47.432624964445836,31.27816828591758,110.74661781770908,194.33767824563273,4.438127409800808,5916.932435245112,177,4054.994330191974
2018,10,Urd,Balod Division,26.324300315052334,251.40055469255958,78.82261624543847,5.8371581479667825,19.360211486414794,37.474478675591016,117.35852221642136,78.09946297216032,2.460991225763159,6227.7667188372625,118,2255.9605410053246
2015,3,Moong,Surguja Division,15.125149420529404,124.9171709603727,43.02619376819342,5.726891091503648,13.375517915799485,43.920962585685615,163.5656222344632,127.87737093353843,6.791974553522796,2068.011847369898,161,3110.591228655155
2018,3,Soybean,Sarangarh-Bilaigarh Division,16.237714033609507,290.52552604125685,62.52162417998278,7.231192135677108,20.36861335087946,40.38545559159636,216.3196592882153,132.3111493090055,8.73243945741321,5840.742186270944,115,2808.838121403109
2015,10,Gram,Balod Division,25.707358823633022,183.9086251468936,88.09253045177434,7.427883805632795,10.757105620458539,29.698891445862177,236.49835595553597,81.75158302241667,3.728703306808605,2145.45330864153,168,1729.2961836213942
2015,6,Maize,Sarangarh-Bilaigarh Division,26.321432928963304,204.57269968869699,38.87114627174303,8.049527813791073,11.435710047557297,23.26565534979207,200.0184825707278,234.5362868013224,8.41538467691337,4664.660892719945,146,2935.0485832577933
2024,12,Pea,Raipur Division,30.02905888918687,220.16809330643426,86.45257604968253,6.377545061023093,46.59431223683038,18.411542160184155,218.59007803536196,50.533633601857254,4.310820464834904,5100.390803390012,90,5108.432797814701
2020,3,Moong,Raipur Division,17.639306392479234,216.68288246439744,40.973583184120116,6.002411471650127,24.080663300075134,44.692269313613316,144.01919169030322,228.76170864332613,4.01335943099426,2304.2674907464293,117,3299.4724768942374
2019,2,Masoor,Raipur Division,25.263661675135577,177.74268576126553,64.04659248139377,6.637017499534599,26.432360040387227,42.26993371562425,127.95506392445748,226.7658646950971,0.2832435754702767,4663.296879647699,151,4568.073702219532
2025,8,Gram,Sarangarh-Bilaigarh Division,18.88895288863377,157.19107277867087,52.620462717524674,6.560725370896825,10.734866181524177,44.36862328789033,128.54170642884338,113.39273073960032,6.952789013674103,1762.3024645599703,136,2252.8860654028126
2018,5,Moong,Balod Division,16.863922391253894,63.44549104434448,87.89571609010954,5.897406862053565,20.820871206873864,28.626372640139742,173.20770566799143,190.8568539758551,8.075025251138229,2966.330428714151,167,3334.406063840034
2025,1,Urd,Raipur Division,23.209915881211092,55.521461325294936,46.41252174011622,7.516847957539456,42.18903934965724,23.12039112853725,74.8473411111618,100.5617822596631,6.63556919558561,6105.792469670583,148,2048.146528454315
2017,3,Groundnut,Balod Division,18.266732961781145,139.49029863319117,53.979480125145216,7.026075822188128,34.61963838666877,47.986066434046265,165.89883655805224,201.75471245078768,1.513609513919435,2358.655814509346,120,3481.8986201584225
2015,10,Pea,Sarangarh-Bilaigarh Division,19.435639563846372,133.41522265842315,88.97160707132522,7.663368268344299,40.151224043456615,48.682369752766704,183.0265720367451,162.2239483575487,1.0329346755264313,1826.3499622516374,159,3921.385599906213
2020,8,Moong,Balod Division,21.351091597390035,146.9237887097517,62.18822347130839,6.558073360509204,27.888549631751403,32.78081869834203,137.78174804124777,110.04509084953168,5.728587516185395,3718.390998277297,138,3607.4021134403292
2016,4,Pea,Sarangarh-Bilaigarh Division,20.187768014863927,84.5920502220475,60.15780693727521,6.477106634733107,22.3891688700532,40.59520423836621,240.63343535423348,130.0469507275309,4.015162541846019,5753.091042636358,94,4493.766673871937
2022,7,Maize,Sarangarh-Bilaigarh Division,16.751825948118928,234.54206763421092,45.46670929223948,6.917727559131567,29.31240373313482,28.67598321158706,171.64265447591504,187.97774644768072,4.290977834855896,1883.3619098414497,120,2308.1848740013843
2024,10,Millets,Surguja Division,16.798324897194046,264.24110369405975,72.08181361862648,8.132222036185441,22.92284273623005,45.09736000599034,93.99989444732503,231.21948992875662,9.678002467430076,3277.6768261520424,126,2751.9347575526144
2019,12,Pea,Sarangarh-Bilaigarh Division,18.864988304683365,284.67865884350874,30.86237710666666,5.620843920201941,43.558843866962725,51.78607983239356,145.84325148670325,76.14530331345492,7.239226711930654,5998.874172796631,168,5044.407427063438
2021,2,Tiwra,Sarangarh-Bilaigarh Division,16.01118375919078,173.09057587990645,32.97075778213761,7.914498451889417,21.90694862371383,44.41166386678247,185.0808874270588,164.27279393383142,4.117877392077567,2090.7777497222714,104,2575.3335682531774
2024,7,Jwar,Bilaspur Division,27.52914039353854,225.21642478135715,65.96151522814816,6.60696283797327,36.39054561812335,35.62913134235683,114.7258249160958,100.74583989142349,0.1909927984171489,3053.342529559733,141,3520.0807677706357
2016,5,summer paddy,Raipur Division,20.74653433017804,263.8877808589681,50.50047442910724,8.063857077365434,15.479288892381115,32.93289797461851,65.92832125780464,210.27444997509184,0.3409569785327027,5392.10305767852,158,5621.179656317002
2022,5,Moong,Surguja Division,20.59491935538142,154.57277777337148,87.19898233205762,7.906609026507569,37.4746597493964,42.115982548787215,166.687126942177,64.04746117389621,6.848036956458562,4216.054935694022,100,3816.771213993764
2016,6,Tiwra,Surguja Division,21.639965884755306,127.3531987176111,84.19144144336714,6.546283742188265,46.53198846400135,43.99054458006651,239.574033723936,187.79115803423397,8.37738759517764,5661.665703167915,132,3533.727564776737
2018,9,Pea,Surguja Division,28.255925484194435,284.1811389633725,72.82237552060244,7.581629605964848,34.34332618559633,37.93647217622695,147.01439711263475,84.98920273820596,7.077026295496838,2057.976965243992,159,3918.0556343164244
2015,6,Kulthi,Bilaspur Division,32.412677629669815,178.91913776926827,79.08873486766808,5.97889827032032,32.39421520137909,41.24711375536975,231.22181612940759,169.27708368064583,4.0588775260472545,6102.770856898614,112,4154.177630375731
2019,12,Moong,Sarangarh-Bilaigarh Division,30.181738651112767,174.3134716477195,70.03991098006159,8.188844656491364,48.444730720865614,14.82943412472661,217.0047176743388,217.1385174385384,0.3113573793056956,6174.558972576044,129,4571.916709152944
2023,8,Urd,Raipur Division,29.5505846045019,94.60402414087395,37.53492616260964,6.713473193355728,35.095862212633854,57.58827580711634,79.48255672679667,201.01613242433592,9.674016302352298,2276.5651007335314,152,1332.2153742366784
2015,7,Soybean,Balod Division,24.687823712016986,77.03875364333919,75.93260218135217,6.866876846065601,20.382017330923304,49.5386531866017,191.63398436711415,200.58857753672746,9.863360621580867,1669.3773220337503,91,1404.9925832821434
2023,9,Gram,Sarangarh-Bilaigarh Division,28.876111139348236,260.5267156208779,42.61151812313078,7.617277153110955,21.695640953909617,28.69639348533919,137.0931050143957,153.56906243738104,5.493645514442687,6449.206909777844,168,2524.2697149198557
2025,4,Masoor,Bilaspur Division,26.055247360671665,203.53329404687952,49.406571306011806,7.962520710114553,38.21226570143709,38.140630547681496,100.04926505258737,228.14911836994426,0.7067096469510559,3911.257961512122,176,4198.01156988475
2022,2,Tiwra,Sarangarh-Bilaigarh Division,19.32501056373058,131.45614600486218,79.15405272614521,6.209028229984629,39.41746375568746,12.366226506821068,187.3876711333406,167.62103964839957,5.409725059144669,4360.377020177157,175,2961.1053730111985
2020,7,Wheat,Sarangarh-Bilaigarh Division,19.171767354821014,97.93405434756662,62.19153650360689,7.484050419630986,22.139849271560607,12.06139069995302,198.53214373128426,233.50359370991413,8.923384702208084,4579.523668332881,162,2343.3569987315836
2021,6,Moong,Bilaspur Division,20.92784013750567,188.87432004240785,81.59644285100455,6.675994131667446,23.81375911705321,22.539916755598135,85.97926374696776,159.30449156648353,6.7998551012821355,5448.3423139025135,136,4369.47918065658
2017,1,Arhar,Surguja Division,33.21605341939626,195.97982231528383,42.78211919059585,6.6061087720118845,49.642260349563486,44.48508211823116,232.88893641124167,151.1931126040006,7.199892310327243,5559.939845229589,119,3415.63449085608
2015,11,Maize,Surguja Division,25.948296807594517,101.74840031126453,66.46670631641322,7.570077471821964,14.0781019832111,52.60738739000058,200.2294487902882,94.4706038420629,0.8496983743224928,2469.6261215988693,105,2410.2968123052356
2019,9,Tiwra,Raipur Division,29.678107540037388,262.8514369728685,35.0274583528957,6.661549822467803,26.18580113760397,37.95929399899242,236.67509982839374,158.957330806041,1.0651163703180144,2683.183703167633,148,2769.6789656262135
2016,9,Moong,Raipur Division,21.93117519633095,71.06609153896278,68.58365961240179,6.538325500493222,12.497901247900298,36.606636979117624,113.4146437527382,78.1169662497794,1.2734877637588526,5884.165144731861,136,3890.865081696664
2019,12,Tiwra,Surguja Division,23.154315413304506,139.02327129160543,75.75204226653209,8.007665224378727,42.843134479929645,30.1154766895733,237.86700314859738,223.9380402519091,9.043768336609926,5597.588023752932,119,3123.230562706253
2022,2,Soybean,Balod Division,17.51131157274503,220.09610344063054,65.0958536387233,5.803828371493019,13.693833557817293,18.079897797901058,123.70353156767618,185.1783777416587,5.258496362638133,4588.096907769776,98,2511.7437346872166
2025,3,Soybean,Sarangarh-Bilaigarh Division,18.425899156433406,118.53009095480017,45.97389008992862,7.527677868490632,36.960294258508455,15.917705066329376,60.79395228547835,248.7270896985884,7.915750963929912,6473.495795624249,154,2263.6849262491396
2023,5,Gram,Balod Division,31.54713109652291,256.91879869531795,31.880560131532004,6.246176181371874,12.259336960139283,48.033988061048305,202.59387774180468,68.41948555810461,1.1529125988360023,5175.919717756618,148,2748.021915633032
2016,5,Rice,Sarangarh-Bilaigarh Division,26.69677263377764,234.96695665010088,37.16693303785715,5.546494725478571,36.91420151238765,56.37517756482878,190.70162881766817,98.13454996905737,9.27642705508595,2579.1838406512443,153,2398.262227471864
2017,1,Tiwra,Surguja Division,21.750649317676377,247.25571113703356,67.33817874444156,6.000292806618076,43.72147787710813,32.91416081931366,169.5821984526665,225.43172085322786,8.211420914972102,5733.220321663392,97,3519.51593407527
2017,8,Moong,Raipur Division,31.05702417991092,79.77663396917907,86.06521301055082,7.319984589327603,25.952861076962296,42.97228293578191,147.9787488768348,129.05081995378353,2.247641447753561,3573.6631818507003,141,3514.0218366016406
2015,12,Tiwra,Raipur Division,19.93039811275966,85.13678199888574,42.39206423832039,7.627381574457813,30.88505973728708,55.72288254404706,56.433054064526274,143.26059799637952,8.741822332939535,1680.763302706446,107,2216.687371074021
2022,8,Groundnut,Balod Division,34.52065397200408,121.6184344361459,74.10156894630592,5.5631733506689605,26.0616695202113,14.505681646707227,174.91945030403087,222.13037747752338,2.634427593968093,3107.106389058353,171,3879.4609337481625
2020,4,Masoor,Raipur Division,21.896352154923395,179.51929129939026,81.98706379494249,5.6092763299051605,22.019550345305557,48.52407265595149,133.36692304455875,154.36464498999044,2.0533987933905653,5317.756170296926,147,4548.504220518219
2022,7,Groundnut,Surguja Division,21.746219083024553,237.0040191748506,61.25293070685066,8.207626344528858,42.13053602508513,40.840844218778756,162.041880548189,88.69516988287363,2.6424393681221234,6301.031035932367,138,4406.08004838354
2025,11,Mustard,Balod Division,21.238238110734105,259.1327226902259,70.15594775061948,5.719917454341159,20.880102949239586,39.93185894149307,135.86426839352725,228.4060230819562,9.099550632726093,2880.6820815159695,121,3218.6905991807284
2023,10,Maize,Sarangarh-Bilaigarh Division,17.44223031848576,226.0838289892951,78.90091900056889,8.182546475849714,38.91773697557789,24.627021424078492,243.2112265530398,56.2123312846067,9.155919855148696,2732.581622048575,137,2376.428374070633
2019,3,Arhar,Raipur Division,17.22274294664025,282.14922038265956,45.64050946443562,6.184497741252717,18.24788317020809,44.194667738883844,170.82178023016942,229.07925352868864,3.289957746879688,4318.082927991501,134,3293.3999429814207
2017,6,Moong,Bilaspur Division,27.96210069068247,234.68587740398257,47.81374045608258,7.720053400474638,19.994151843133185,49.73988774103883,199.84726612049343,60.10404533446694,7.054341850945512,5558.419498312234,143,3862.966073748252
2019,10,Til,Raipur Division,32.50236089116094,126.56697175115367,30.03765099770737,6.429199746838036,23.458446503088492,15.642908247184858,237.26938949421665,183.16987292002563,6.7574525516418325,5232.628410804732,174,4744.947264481817
2019,10,Niger,Sarangarh-Bilaigarh Division,30.81041020543347,116.27032108464314,87.78564785386814,8.076256076827551,33.56625509575153,36.67607154904919,168.31986458334794,64.33587593506694,8.065626321304032,4299.794512814083,135,1765.9722370115192
2019,12,Groundnut,Balod Division,17.822151880427022,224.04811257527248,85.05269367578069,7.601364596273074,28.176892766381645,15.063259049370483,52.41250356448015,191.2425971930131,2.965095001421311,4656.948408072392,120,4306.470040899579
